phase distance depth traveltime ray-parameter geometrical_spreading T*(attenuation
SH  47.0 570.0   831.34  13.744    0.0001208  2.63
SH  47.0 580.0   831.34  13.744    0.0001208  2.63
SH  47.0 590.0   831.34  13.744    0.0001208  2.63
SH  47.0 600.0   831.34  13.744    0.0001208  2.63
SH  47.0 610.0   831.34  13.744    0.0001208  2.63
SH  47.0 620.0   825.19  13.744     0.000139  2.56
SH  47.0 630.0   825.19  13.744     0.000139  2.56
SH  47.0 640.0   825.19  13.744     0.000139  2.56
SH  47.0 650.0   825.19  13.744     0.000139  2.56
SH  47.0 660.0   825.19  13.744     0.000139  2.56
SH  47.0 670.0   819.37  13.744    0.0001545  2.50
SH  47.0 680.0   819.37  13.744    0.0001545  2.50
SH  47.0 690.0   819.37  13.744    0.0001545  2.50
SH  47.0 700.0   819.37  13.744    0.0001545  2.50
SH  47.0 710.0   819.37  13.744    0.0001545  2.50
SH  47.0 720.0   814.78  13.550    0.0001616  2.49
SH  47.0 730.0   814.78  13.550    0.0001616  2.49
SH  47.0 740.0   814.78  13.550    0.0001616  2.49
SH  47.0 750.0   814.78  13.550    0.0001616  2.49
SH  47.0 760.0   814.78  13.550    0.0001616  2.49
SH  47.0 770.0   810.46  13.550    0.0001904  2.49
SH  47.0 780.0   810.46  13.550    0.0001904  2.49
SH  47.0 790.0   810.46  13.550    0.0001904  2.49
SH  47.0 800.0   810.46  13.550    0.0001904  2.49
SH  48.0   0.0   939.05  14.142    6.263e-05  3.64
SH  48.0  10.0   939.05  14.142    6.263e-05  3.64
SH  48.0  20.0   939.05  14.142    6.263e-05  3.64
SH  48.0  30.0   933.86  14.142    7.203e-05  3.60
SH  48.0  40.0   930.47  14.142    8.921e-05  3.59
SH  48.0  50.0   930.47  14.142    8.921e-05  3.59
SH  48.0  60.0   930.47  14.142    8.921e-05  3.59
SH  48.0  70.0   930.47  14.142    8.921e-05  3.59
SH  48.0  80.0   922.72  14.142    8.204e-05  3.57
SH  48.0  90.0   922.72  14.142    8.204e-05  3.57
SH  48.0 100.0   922.72  14.142    8.204e-05  3.57
SH  48.0 110.0   922.72  14.142    8.204e-05  3.57
SH  48.0 120.0   922.72  14.142    8.204e-05  3.57
SH  48.0 130.0   915.02  14.142    8.301e-05  3.53
SH  48.0 140.0   915.02  14.142    8.301e-05  3.53
SH  48.0 150.0   915.02  14.142    8.301e-05  3.53
SH  48.0 160.0   915.02  14.142    8.301e-05  3.53
SH  48.0 170.0   906.93  14.142    8.403e-05  3.37
SH  48.0 180.0   906.93  14.142    8.403e-05  3.37
SH  48.0 190.0   906.93  14.142    8.403e-05  3.37
SH  48.0 200.0   906.93  14.142    8.403e-05  3.37
SH  48.0 210.0   906.93  14.142    8.403e-05  3.37
SH  48.0 220.0   898.89  14.142    8.521e-05  3.22
SH  48.0 230.0   898.89  14.142    8.521e-05  3.22
SH  48.0 240.0   898.89  14.142    8.521e-05  3.22
SH  48.0 250.0   898.89  14.142    8.521e-05  3.22
SH  48.0 260.0   898.89  14.142    8.521e-05  3.22
SH  48.0 270.0   890.08  13.942    8.733e-05  3.12
SH  48.0 280.0   890.08  13.942    8.733e-05  3.12
SH  48.0 290.0   890.08  13.942    8.733e-05  3.12
SH  48.0 300.0   890.08  13.942    8.733e-05  3.12
SH  48.0 310.0   890.08  13.942    8.733e-05  3.12
SH  48.0 320.0   881.57  13.942    9.911e-05  3.03
SH  48.0 330.0   881.57  13.942    9.911e-05  3.03
SH  48.0 340.0   881.57  13.942    9.911e-05  3.03
SH  48.0 350.0   881.57  13.942    9.911e-05  3.03
SH  48.0 360.0   881.57  13.942    9.911e-05  3.03
SH  48.0 370.0   873.35  13.942    9.377e-05  2.95
SH  48.0 380.0   873.35  13.942    9.377e-05  2.95
SH  48.0 390.0   873.35  13.942    9.377e-05  2.95
SH  48.0 400.0   873.35  13.942    9.377e-05  2.95
SH  48.0 410.0   873.35  13.942    9.377e-05  2.95
SH  48.0 420.0   865.43  13.942     0.000105  2.87
SH  48.0 430.0   865.43  13.942     0.000105  2.87
SH  48.0 440.0   865.43  13.942     0.000105  2.87
SH  48.0 450.0   865.43  13.942     0.000105  2.87
SH  48.0 460.0   865.43  13.942     0.000105  2.87
SH  48.0 470.0   858.37  13.744    0.0001083  2.79
SH  48.0 480.0   858.37  13.744    0.0001083  2.79
SH  48.0 490.0   858.37  13.744    0.0001083  2.79
SH  48.0 500.0   858.37  13.744    0.0001083  2.79
SH  48.0 510.0   858.37  13.744    0.0001083  2.79
SH  48.0 520.0   851.56  13.744    0.0001242  2.72
SH  48.0 530.0   851.56  13.744    0.0001242  2.72
SH  48.0 540.0   851.56  13.744    0.0001242  2.72
SH  48.0 550.0   851.56  13.744    0.0001242  2.72
SH  48.0 560.0   851.56  13.744    0.0001242  2.72
SH  48.0 570.0   845.08  13.744    0.0001188  2.66
SH  48.0 580.0   845.08  13.744    0.0001188  2.66
SH  48.0 590.0   845.08  13.744    0.0001188  2.66
SH  48.0 600.0   845.08  13.744    0.0001188  2.66
SH  48.0 610.0   845.08  13.744    0.0001188  2.66
SH  48.0 620.0   838.93  13.744    0.0001253  2.59
SH  48.0 630.0   838.93  13.744    0.0001253  2.59
SH  48.0 640.0   838.93  13.744    0.0001253  2.59
SH  48.0 650.0   838.93  13.744    0.0001253  2.59
SH  48.0 660.0   838.93  13.744    0.0001253  2.59
SH  48.0 670.0   833.05  13.550    0.0001488  2.53
SH  48.0 680.0   833.05  13.550    0.0001488  2.53
SH  48.0 690.0   833.05  13.550    0.0001488  2.53
SH  48.0 700.0   833.05  13.550    0.0001488  2.53
SH  48.0 710.0   833.05  13.550    0.0001488  2.53
SH  48.0 720.0   828.33  13.550     0.000159  2.52
SH  48.0 730.0   828.33  13.550     0.000159  2.52
SH  48.0 740.0   828.33  13.550     0.000159  2.52
SH  48.0 750.0   828.33  13.550     0.000159  2.52
SH  48.0 760.0   828.33  13.550     0.000159  2.52
SH  48.0 770.0   824.01  13.550    0.0001717  2.51
SH  48.0 780.0   824.01  13.550    0.0001717  2.51
SH  48.0 790.0   824.01  13.550    0.0001717  2.51
SH  48.0 800.0   824.01  13.550    0.0001717  2.51
SH  49.0   0.0   953.19  14.142    5.648e-05  3.67
SH  49.0  10.0   953.19  14.142    5.648e-05  3.67
SH  49.0  20.0   953.19  14.142    5.648e-05  3.67
SH  49.0  30.0   948.01  14.142    6.496e-05  3.63
SH  49.0  40.0   944.61  14.142    8.046e-05  3.62
SH  49.0  50.0   944.61  14.142    8.046e-05  3.62
SH  49.0  60.0   944.61  14.142    8.046e-05  3.62
SH  49.0  70.0   944.61  14.142    8.046e-05  3.62
SH  49.0  80.0   936.84  13.942    8.028e-05  3.58
SH  49.0  90.0   936.84  13.942    8.028e-05  3.58
SH  49.0 100.0   936.84  13.942    8.028e-05  3.58
SH  49.0 110.0   936.84  13.942    8.028e-05  3.58
SH  49.0 120.0   936.84  13.942    8.028e-05  3.58
SH  49.0 130.0   929.09  13.942    8.859e-05  3.54
SH  49.0 140.0   929.09  13.942    8.859e-05  3.54
SH  49.0 150.0   929.09  13.942    8.859e-05  3.54
SH  49.0 160.0   929.09  13.942    8.859e-05  3.54
SH  49.0 170.0   920.93  13.942    8.966e-05  3.39
SH  49.0 180.0   920.93  13.942    8.966e-05  3.39
SH  49.0 190.0   920.93  13.942    8.966e-05  3.39
SH  49.0 200.0   920.93  13.942    8.966e-05  3.39
SH  49.0 210.0   920.93  13.942    8.966e-05  3.39
SH  49.0 220.0   912.83  13.942    9.091e-05  3.24
SH  49.0 230.0   912.83  13.942    9.091e-05  3.24
SH  49.0 240.0   912.83  13.942    9.091e-05  3.24
SH  49.0 250.0   912.83  13.942    9.091e-05  3.24
SH  49.0 260.0   912.83  13.942    9.091e-05  3.24
SH  49.0 270.0   904.02  13.942    8.589e-05  3.15
SH  49.0 280.0   904.02  13.942    8.589e-05  3.15
SH  49.0 290.0   904.02  13.942    8.589e-05  3.15
SH  49.0 300.0   904.02  13.942    8.589e-05  3.15
SH  49.0 310.0   904.02  13.942    8.589e-05  3.15
SH  49.0 320.0   895.51  13.942    8.937e-05  3.06
SH  49.0 330.0   895.51  13.942    8.937e-05  3.06
SH  49.0 340.0   895.51  13.942    8.937e-05  3.06
SH  49.0 350.0   895.51  13.942    8.937e-05  3.06
SH  49.0 360.0   895.51  13.942    8.937e-05  3.06
SH  49.0 370.0   887.25  13.744    9.159e-05  2.97
SH  49.0 380.0   887.25  13.744    9.159e-05  2.97
SH  49.0 390.0   887.25  13.744    9.159e-05  2.97
SH  49.0 400.0   887.25  13.744    9.159e-05  2.97
SH  49.0 410.0   887.25  13.744    9.159e-05  2.97
SH  49.0 420.0   879.24  13.744    0.0001117  2.89
SH  49.0 430.0   879.24  13.744    0.0001117  2.89
SH  49.0 440.0   879.24  13.744    0.0001117  2.89
SH  49.0 450.0   879.24  13.744    0.0001117  2.89
SH  49.0 460.0   879.24  13.744    0.0001117  2.89
SH  49.0 470.0   872.11  13.744    0.0001172  2.82
SH  49.0 480.0   872.11  13.744    0.0001172  2.82
SH  49.0 490.0   872.11  13.744    0.0001172  2.82
SH  49.0 500.0   872.11  13.744    0.0001172  2.82
SH  49.0 510.0   872.11  13.744    0.0001172  2.82
SH  49.0 520.0   865.30  13.744     0.000112  2.75
SH  49.0 530.0   865.30  13.744     0.000112  2.75
SH  49.0 540.0   865.30  13.744     0.000112  2.75
SH  49.0 550.0   865.30  13.744     0.000112  2.75
SH  49.0 560.0   865.30  13.744     0.000112  2.75
SH  49.0 570.0   858.78  13.550    0.0001155  2.68
SH  49.0 580.0   858.78  13.550    0.0001155  2.68
SH  49.0 590.0   858.78  13.550    0.0001155  2.68
SH  49.0 600.0   858.78  13.550    0.0001155  2.68
SH  49.0 610.0   858.78  13.550    0.0001155  2.68
SH  49.0 620.0   852.53  13.550    0.0001327  2.62
SH  49.0 630.0   852.53  13.550    0.0001327  2.62
SH  49.0 640.0   852.53  13.550    0.0001327  2.62
SH  49.0 650.0   852.53  13.550    0.0001327  2.62
SH  49.0 660.0   852.53  13.550    0.0001327  2.62
SH  49.0 670.0   846.60  13.550    0.0001464  2.55
SH  49.0 680.0   846.60  13.550    0.0001464  2.55
SH  49.0 690.0   846.60  13.550    0.0001464  2.55
SH  49.0 700.0   846.60  13.550    0.0001464  2.55
SH  49.0 710.0   846.60  13.550    0.0001464  2.55
SH  49.0 720.0   841.85  13.359    0.0001529  2.55
SH  49.0 730.0   841.85  13.359    0.0001529  2.55
SH  49.0 740.0   841.85  13.359    0.0001529  2.55
SH  49.0 750.0   841.85  13.359    0.0001529  2.55
SH  49.0 760.0   841.85  13.359    0.0001529  2.55
SH  49.0 770.0   837.38  13.359    0.0001794  2.54
SH  49.0 780.0   837.38  13.359    0.0001794  2.54
SH  49.0 790.0   837.38  13.359    0.0001794  2.54
SH  49.0 800.0   837.38  13.359    0.0001794  2.54
SH  50.0   0.0   967.20  13.942    6.051e-05  3.69
SH  50.0  10.0   967.20  13.942    6.051e-05  3.69
SH  50.0  20.0   967.20  13.942    6.051e-05  3.69
SH  50.0  30.0   961.99  13.942    6.952e-05  3.65
SH  50.0  40.0   958.58  13.942    8.591e-05  3.64
SH  50.0  50.0   958.58  13.942    8.591e-05  3.64
SH  50.0  60.0   958.58  13.942    8.591e-05  3.64
SH  50.0  70.0   958.58  13.942    8.591e-05  3.64
SH  50.0  80.0   950.78  13.942    7.898e-05  3.61
SH  50.0  90.0   950.78  13.942    7.898e-05  3.61
SH  50.0 100.0   950.78  13.942    7.898e-05  3.61
SH  50.0 110.0   950.78  13.942    7.898e-05  3.61
SH  50.0 120.0   950.78  13.942    7.898e-05  3.61
SH  50.0 130.0   943.03  13.942    7.991e-05  3.57
SH  50.0 140.0   943.03  13.942    7.991e-05  3.57
SH  50.0 150.0   943.03  13.942    7.991e-05  3.57
SH  50.0 160.0   943.03  13.942    7.991e-05  3.57
SH  50.0 170.0   934.87  13.942    8.087e-05  3.42
SH  50.0 180.0   934.87  13.942    8.087e-05  3.42
SH  50.0 190.0   934.87  13.942    8.087e-05  3.42
SH  50.0 200.0   934.87  13.942    8.087e-05  3.42
SH  50.0 210.0   934.87  13.942    8.087e-05  3.42
SH  50.0 220.0   926.75  13.744    8.085e-05  3.26
SH  50.0 230.0   926.75  13.744    8.085e-05  3.26
SH  50.0 240.0   926.75  13.744    8.085e-05  3.26
SH  50.0 250.0   926.75  13.744    8.085e-05  3.26
SH  50.0 260.0   926.75  13.744    8.085e-05  3.26
SH  50.0 270.0   917.87  13.744    9.163e-05  3.17
SH  50.0 280.0   917.87  13.744    9.163e-05  3.17
SH  50.0 290.0   917.87  13.744    9.163e-05  3.17
SH  50.0 300.0   917.87  13.744    9.163e-05  3.17
SH  50.0 310.0   917.87  13.744    9.163e-05  3.17
SH  50.0 320.0   909.28  13.744    9.529e-05  3.08
SH  50.0 330.0   909.28  13.744    9.529e-05  3.08
SH  50.0 340.0   909.28  13.744    9.529e-05  3.08
SH  50.0 350.0   909.28  13.744    9.529e-05  3.08
SH  50.0 360.0   909.28  13.744    9.529e-05  3.08
SH  50.0 370.0   900.99  13.744     9.01e-05  3.00
SH  50.0 380.0   900.99  13.744     9.01e-05  3.00
SH  50.0 390.0   900.99  13.744     9.01e-05  3.00
SH  50.0 400.0   900.99  13.744     9.01e-05  3.00
SH  50.0 410.0   900.99  13.744     9.01e-05  3.00
SH  50.0 420.0   892.99  13.744    0.0001007  2.92
SH  50.0 430.0   892.99  13.744    0.0001007  2.92
SH  50.0 440.0   892.99  13.744    0.0001007  2.92
SH  50.0 450.0   892.99  13.744    0.0001007  2.92
SH  50.0 460.0   892.99  13.744    0.0001007  2.92
SH  50.0 470.0   885.81  13.550    0.0001038  2.84
SH  50.0 480.0   885.81  13.550    0.0001038  2.84
SH  50.0 490.0   885.81  13.550    0.0001038  2.84
SH  50.0 500.0   885.81  13.550    0.0001038  2.84
SH  50.0 510.0   885.81  13.550    0.0001038  2.84
SH  50.0 520.0   878.91  13.550    0.0001189  2.78
SH  50.0 530.0   878.91  13.550    0.0001189  2.78
SH  50.0 540.0   878.91  13.550    0.0001189  2.78
SH  50.0 550.0   878.91  13.550    0.0001189  2.78
SH  50.0 560.0   878.91  13.550    0.0001189  2.78
SH  50.0 570.0   872.33  13.550     0.000125  2.71
SH  50.0 580.0   872.33  13.550     0.000125  2.71
SH  50.0 590.0   872.33  13.550     0.000125  2.71
SH  50.0 600.0   872.33  13.550     0.000125  2.71
SH  50.0 610.0   872.33  13.550     0.000125  2.71
SH  50.0 620.0   866.08  13.550    0.0001197  2.65
SH  50.0 630.0   866.08  13.550    0.0001197  2.65
SH  50.0 640.0   866.08  13.550    0.0001197  2.65
SH  50.0 650.0   866.08  13.550    0.0001197  2.65
SH  50.0 660.0   866.08  13.550    0.0001197  2.65
SH  50.0 670.0   860.06  13.359    0.0001542  2.58
SH  50.0 680.0   860.06  13.359    0.0001542  2.58
SH  50.0 690.0   860.06  13.359    0.0001542  2.58
SH  50.0 700.0   860.06  13.359    0.0001542  2.58
SH  50.0 710.0   860.06  13.359    0.0001542  2.58
SH  50.0 720.0   855.21  13.359    0.0001505  2.57
SH  50.0 730.0   855.21  13.359    0.0001505  2.57
SH  50.0 740.0   855.21  13.359    0.0001505  2.57
SH  50.0 750.0   855.21  13.359    0.0001505  2.57
SH  50.0 760.0   855.21  13.359    0.0001505  2.57
SH  50.0 770.0   850.73  13.172    0.0001567  2.57
SH  50.0 780.0   850.73  13.172    0.0001567  2.57
SH  50.0 790.0   850.73  13.172    0.0001567  2.57
SH  50.0 800.0   850.73  13.172    0.0001567  2.57
SH  51.0   0.0   981.14  13.942     5.46e-05  3.71
SH  51.0  10.0   981.14  13.942     5.46e-05  3.71
SH  51.0  20.0   981.14  13.942     5.46e-05  3.71
SH  51.0  30.0   975.93  13.942    6.273e-05  3.67
SH  51.0  40.0   972.52  13.744    7.646e-05  3.65
SH  51.0  50.0   972.52  13.744    7.646e-05  3.65
SH  51.0  60.0   972.52  13.744    7.646e-05  3.65
SH  51.0  70.0   972.52  13.744    7.646e-05  3.65
SH  51.0  80.0   964.67  13.744    8.435e-05  3.63
SH  51.0  90.0   964.67  13.744    8.435e-05  3.63
SH  51.0 100.0   964.67  13.744    8.435e-05  3.63
SH  51.0 110.0   964.67  13.744    8.435e-05  3.63
SH  51.0 120.0   964.67  13.744    8.435e-05  3.63
SH  51.0 130.0   956.86  13.744    8.534e-05  3.59
SH  51.0 140.0   956.86  13.744    8.534e-05  3.59
SH  51.0 150.0   956.86  13.744    8.534e-05  3.59
SH  51.0 160.0   956.86  13.744    8.534e-05  3.59
SH  51.0 170.0   948.65  13.744    8.636e-05  3.44
SH  51.0 180.0   948.65  13.744    8.636e-05  3.44
SH  51.0 190.0   948.65  13.744    8.636e-05  3.44
SH  51.0 200.0   948.65  13.744    8.636e-05  3.44
SH  51.0 210.0   948.65  13.744    8.636e-05  3.44
SH  51.0 220.0   940.49  13.744    8.754e-05  3.29
SH  51.0 230.0   940.49  13.744    8.754e-05  3.29
SH  51.0 240.0   940.49  13.744    8.754e-05  3.29
SH  51.0 250.0   940.49  13.744    8.754e-05  3.29
SH  51.0 260.0   940.49  13.744    8.754e-05  3.29
SH  51.0 270.0   931.61  13.744    8.267e-05  3.20
SH  51.0 280.0   931.61  13.744    8.267e-05  3.20
SH  51.0 290.0   931.61  13.744    8.267e-05  3.20
SH  51.0 300.0   931.61  13.744    8.267e-05  3.20
SH  51.0 310.0   931.61  13.744    8.267e-05  3.20
SH  51.0 320.0   923.02  13.550    8.471e-05  3.10
SH  51.0 330.0   923.02  13.550    8.471e-05  3.10
SH  51.0 340.0   923.02  13.550    8.471e-05  3.10
SH  51.0 350.0   923.02  13.550    8.471e-05  3.10
SH  51.0 360.0   923.02  13.550    8.471e-05  3.10
SH  51.0 370.0   914.66  13.550    9.609e-05  3.02
SH  51.0 380.0   914.66  13.550    9.609e-05  3.02
SH  51.0 390.0   914.66  13.550    9.609e-05  3.02
SH  51.0 400.0   914.66  13.550    9.609e-05  3.02
SH  51.0 410.0   914.66  13.550    9.609e-05  3.02
SH  51.0 420.0   906.58  13.550    0.0001072  2.94
SH  51.0 430.0   906.58  13.550    0.0001072  2.94
SH  51.0 440.0   906.58  13.550    0.0001072  2.94
SH  51.0 450.0   906.58  13.550    0.0001072  2.94
SH  51.0 460.0   906.58  13.550    0.0001072  2.94
SH  51.0 470.0   899.36  13.550    0.0001124  2.87
SH  51.0 480.0   899.36  13.550    0.0001124  2.87
SH  51.0 490.0   899.36  13.550    0.0001124  2.87
SH  51.0 500.0   899.36  13.550    0.0001124  2.87
SH  51.0 510.0   899.36  13.550    0.0001124  2.87
SH  51.0 520.0   892.46  13.550    0.0001073  2.80
SH  51.0 530.0   892.46  13.550    0.0001073  2.80
SH  51.0 540.0   892.46  13.550    0.0001073  2.80
SH  51.0 550.0   892.46  13.550    0.0001073  2.80
SH  51.0 560.0   892.46  13.550    0.0001073  2.80
SH  51.0 570.0   885.81  13.359    0.0001207  2.73
SH  51.0 580.0   885.81  13.359    0.0001207  2.73
SH  51.0 590.0   885.81  13.359    0.0001207  2.73
SH  51.0 600.0   885.81  13.359    0.0001207  2.73
SH  51.0 610.0   885.81  13.359    0.0001207  2.73
SH  51.0 620.0   879.46  13.359     0.000127  2.67
SH  51.0 630.0   879.46  13.359     0.000127  2.67
SH  51.0 640.0   879.46  13.359     0.000127  2.67
SH  51.0 650.0   879.46  13.359     0.000127  2.67
SH  51.0 660.0   879.46  13.359     0.000127  2.67
SH  51.0 670.0   873.42  13.359    0.0001391  2.61
SH  51.0 680.0   873.42  13.359    0.0001391  2.61
SH  51.0 690.0   873.42  13.359    0.0001391  2.61
SH  51.0 700.0   873.42  13.359    0.0001391  2.61
SH  51.0 710.0   873.42  13.359    0.0001391  2.61
SH  51.0 720.0   868.51  13.172    0.0001451  2.60
SH  51.0 730.0   868.51  13.172    0.0001451  2.60
SH  51.0 740.0   868.51  13.172    0.0001451  2.60
SH  51.0 750.0   868.51  13.172    0.0001451  2.60
SH  51.0 760.0   868.51  13.172    0.0001451  2.60
SH  51.0 770.0   863.90  13.172    0.0001697  2.60
SH  51.0 780.0   863.90  13.172    0.0001697  2.60
SH  51.0 790.0   863.90  13.172    0.0001697  2.60
SH  51.0 800.0   863.90  13.172    0.0001697  2.60
SH  52.0   0.0   994.91  13.744    5.852e-05  3.73
SH  52.0  10.0   994.91  13.744    5.852e-05  3.73
SH  52.0  20.0   994.91  13.744    5.852e-05  3.73
SH  52.0  30.0   989.69  13.744    6.717e-05  3.69
SH  52.0  40.0   986.27  13.744    8.281e-05  3.68
SH  52.0  50.0   986.27  13.744    8.281e-05  3.68
SH  52.0  60.0   986.27  13.744    8.281e-05  3.68
SH  52.0  70.0   986.27  13.744    8.281e-05  3.68
SH  52.0  80.0   978.41  13.744    7.612e-05  3.66
SH  52.0  90.0   978.41  13.744    7.612e-05  3.66
SH  52.0 100.0   978.41  13.744    7.612e-05  3.66
SH  52.0 110.0   978.41  13.744    7.612e-05  3.66
SH  52.0 120.0   978.41  13.744    7.612e-05  3.66
SH  52.0 130.0   970.60  13.744    7.701e-05  3.62
SH  52.0 140.0   970.60  13.744    7.701e-05  3.62
SH  52.0 150.0   970.60  13.744    7.701e-05  3.62
SH  52.0 160.0   970.60  13.744    7.701e-05  3.62
SH  52.0 170.0   962.38  13.550    7.687e-05  3.45
SH  52.0 180.0   962.38  13.550    7.687e-05  3.45
SH  52.0 190.0   962.38  13.550    7.687e-05  3.45
SH  52.0 200.0   962.38  13.550    7.687e-05  3.45
SH  52.0 210.0   962.38  13.550    7.687e-05  3.45
SH  52.0 220.0   954.17  13.550    8.499e-05  3.31
SH  52.0 230.0   954.17  13.550    8.499e-05  3.31
SH  52.0 240.0   954.17  13.550    8.499e-05  3.31
SH  52.0 250.0   954.17  13.550    8.499e-05  3.31
SH  52.0 260.0   954.17  13.550    8.499e-05  3.31
SH  52.0 270.0   945.22  13.550    8.828e-05  3.22
SH  52.0 280.0   945.22  13.550    8.828e-05  3.22
SH  52.0 290.0   945.22  13.550    8.828e-05  3.22
SH  52.0 300.0   945.22  13.550    8.828e-05  3.22
SH  52.0 310.0   945.22  13.550    8.828e-05  3.22
SH  52.0 320.0   936.57  13.550    9.176e-05  3.13
SH  52.0 330.0   936.57  13.550    9.176e-05  3.13
SH  52.0 340.0   936.57  13.550    9.176e-05  3.13
SH  52.0 350.0   936.57  13.550    9.176e-05  3.13
SH  52.0 360.0   936.57  13.550    9.176e-05  3.13
SH  52.0 370.0   928.21  13.550    8.675e-05  3.05
SH  52.0 380.0   928.21  13.550    8.675e-05  3.05
SH  52.0 390.0   928.21  13.550    8.675e-05  3.05
SH  52.0 400.0   928.21  13.550    8.675e-05  3.05
SH  52.0 410.0   928.21  13.550    8.675e-05  3.05
SH  52.0 420.0   920.13  13.550    9.678e-05  2.97
SH  52.0 430.0   920.13  13.550    9.678e-05  2.97
SH  52.0 440.0   920.13  13.550    9.678e-05  2.97
SH  52.0 450.0   920.13  13.550    9.678e-05  2.97
SH  52.0 460.0   920.13  13.550    9.678e-05  2.97
SH  52.0 470.0   912.83  13.359    0.0001088  2.89
SH  52.0 480.0   912.83  13.359    0.0001088  2.89
SH  52.0 490.0   912.83  13.359    0.0001088  2.89
SH  52.0 500.0   912.83  13.359    0.0001088  2.89
SH  52.0 510.0   912.83  13.359    0.0001088  2.89
SH  52.0 520.0   905.84  13.359    0.0001141  2.83
SH  52.0 530.0   905.84  13.359    0.0001141  2.83
SH  52.0 540.0   905.84  13.359    0.0001141  2.83
SH  52.0 550.0   905.84  13.359    0.0001141  2.83
SH  52.0 560.0   905.84  13.359    0.0001141  2.83
SH  52.0 570.0   899.17  13.359    0.0001089  2.76
SH  52.0 580.0   899.17  13.359    0.0001089  2.76
SH  52.0 590.0   899.17  13.359    0.0001089  2.76
SH  52.0 600.0   899.17  13.359    0.0001089  2.76
